time,logger,level,database,threadid,message,exception
2016-10-20 14:13:38.0206,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/Collection/System Documents' was not found,
2016-10-20 14:13:38.0206,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 431: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:38.0206,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:13:38.0206,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 432: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:38.0206,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:13:38.0927,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 433: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?startsWith=Raven%2F&exclude=&start=0&pageSize=30,
2016-10-20 14:13:38.4897,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:13:38.4897,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,53,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:13:38.4897,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 434: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:38.4897,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 435: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:38.4897,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:13:38.4897,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:13:38.5353,Raven.Database.Indexing.Index.Querying,Debug,Candidates,54,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:13:38.5353,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/129' was found, etag: 01000000-0000-0001-0000-00000000000B",
2016-10-20 14:13:38.5353,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/97' was found, etag: 01000000-0000-0001-0000-000000000009",
2016-10-20 14:13:38.5353,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/65' was found, etag: 01000000-0000-0001-0000-000000000007",
2016-10-20 14:13:38.5353,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/33' was found, etag: 01000000-0000-0001-0000-000000000005",
2016-10-20 14:13:38.5353,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/1' was found, etag: 01000000-0000-0001-0000-000000000002",
2016-10-20 14:13:38.5353,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,54,"	Query: Tag:Students
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 5 returned out of 5 total.
	Timing:
",
2016-10-20 14:13:38.5353,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 436: GET     -     7 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=Tag:Students&start=0&pageSize=30&sort=-LastModifiedTicks,
2016-10-20 14:13:38.5437,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Query: Tag:Students
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 5 returned out of 5 total.
	Timing:",
2016-10-20 14:13:43.7152,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,58,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:13:45.8772,Raven.Database.Indexing.Index.Querying,Debug,,55,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:13:45.8772,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 439: DELETE  -    17 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/bulk_docs/Raven/DocumentsByEntityName?query=Tag:Students&allowStale=true,
2016-10-20 14:13:45.8772,Raven.Database.DocumentDatabase,Debug,,55,Delete a document with key: students/1 and etag ,
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,"Document with key 'students/1' was found, etag: 01000000-0000-0001-0000-000000000002",
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,Document with key 'students/1' was deleted,
2016-10-20 14:13:45.8772,Raven.Database.DocumentDatabase,Debug,,55,Delete a document with key: students/33 and etag ,
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,"Document with key 'students/33' was found, etag: 01000000-0000-0001-0000-000000000005",
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,Document with key 'students/33' was deleted,
2016-10-20 14:13:45.8772,Raven.Database.DocumentDatabase,Debug,,55,Delete a document with key: students/65 and etag ,
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,"Document with key 'students/65' was found, etag: 01000000-0000-0001-0000-000000000007",
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,Document with key 'students/65' was deleted,
2016-10-20 14:13:45.8772,Raven.Database.DocumentDatabase,Debug,,55,Delete a document with key: students/97 and etag ,
2016-10-20 14:13:45.8772,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,"Document with key 'students/97' was found, etag: 01000000-0000-0001-0000-000000000009",
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,Document with key 'students/97' was deleted,
2016-10-20 14:13:45.8867,Raven.Database.DocumentDatabase,Debug,,55,Delete a document with key: students/129 and etag ,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,"Document with key 'students/129' was found, etag: 01000000-0000-0001-0000-00000000000B",
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,55,Document with key 'students/129' was deleted,
2016-10-20 14:13:45.8867,Raven.Database.Indexing.WorkContext,Debug,,55,"Incremented work counter to 26 because: DEL students/1, DEL students/33, DEL students/65, DEL students/97, DEL students/129",
2016-10-20 14:13:45.8867,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 26, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Fetched task id: 2,
2016-10-20 14:13:45.8867,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executing RemoveFromIndexTask for index: Raven/DocumentsByEntityName (id: 1, task id: 2), details: Index: 1, Keys Count: 5, Keys: students/1, students/33, students/65, students/97, students/129",
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'students/1' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'students/33' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'students/65' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'students/97' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,40,Document with key 'students/129' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Indexing.Index.Indexing,Debug,,40,"Deleting (students/1, students/33, students/65, students/97, students/129) from Raven/DocumentsByEntityName",
2016-10-20 14:13:45.8867,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Task for index: Raven/DocumentsByEntityName (id: 1, task id: 2) has finished, took 5ms",
2016-10-20 14:13:45.8867,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,53,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:13:45.8867,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 20ms",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 1 tasks, processed documents: 5, took 27ms",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 27 because: WORK BY IndexingExecuter,
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 27, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms",
2016-10-20 14:13:45.9182,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 27, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:13:45.8867,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 440: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:45.8867,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 441: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:45.9468,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:13:45.9493,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,51,Request # 442: GET     -     2 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:13:45.9468,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:13:45.9713,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,49,Request # 443: GET     -    24 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/operation/status?id=1,
2016-10-20 14:13:45.9713,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 444: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:13:46.0624,Raven.Database.Indexing.Index.Querying,Debug,Candidates,54,Issuing query on index Raven/DocumentsByEntityName for all documents,
2016-10-20 14:13:46.0624,Raven.Database.Indexing.Index.Querying,Debug,Candidates,53,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:13:46.0624,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,54,"	Query: 
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
	Timing:
",
2016-10-20 14:13:46.0624,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,49,Request # 445: GET     -     3 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:13:46.0624,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 446: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:13:34+GMT,
2016-10-20 14:13:46.0624,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 447: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:13:46.0624,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Query: 
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
	Timing:",
2016-10-20 14:13:46.0989,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,53,"	Query: 
	Time: 0 ms
",
2016-10-20 14:13:46.0989,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 448: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/docs?start=0&pageSize=30,
2016-10-20 14:13:46.0989,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 449: GET     -     0 ms - Candidates - 304 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=&start=0&pageSize=0,
2016-10-20 14:13:46.0989,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Query: 
	Time: 0 ms",
2016-10-20 14:13:46.6262,Raven.Database.Config.MemoryStatistics,Debug,,3,"Cleaning inactive low-memory handlers, count before: 20, count after: 20",
2016-10-20 14:13:49.6549,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,53,Document with key 'Raven/Studio/Columns/Collection/System Documents' was not found,
2016-10-20 14:13:49.6549,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/Collection/System Documents' was not found,
2016-10-20 14:13:49.6549,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 450: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:49.6549,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 451: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:49.6549,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:13:49.6549,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/Collection/System Documents

Results count: 0, includes count: 0",
2016-10-20 14:13:49.7030,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 452: GET     -     2 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/docs?startsWith=Raven%2F&exclude=&start=0&pageSize=30,
2016-10-20 14:13:50.3721,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,53,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:13:50.3721,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/AllDocuments' was not found,
2016-10-20 14:13:50.3721,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 453: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:13:50.3721,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/AllDocuments

Results count: 0, includes count: 0",
2016-10-20 14:13:50.3721,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 454: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
